Info 0    [17:52:32.037] Starting TS Server
Info 342  [17:53:24.954] getCompletionsAtPosition: isCompletionListBlocker: 0.0022339820861816406
Info 343  [17:53:24.954] Returning an empty list because completion was requested in an invalid position.
Info 344  [17:53:24.954] getCompletionData: Get current token: 0.004447996616363525
Info 345  [17:53:24.954] getCompletionData: Is inside comment: 0.017511963844299316
Info 346  [17:53:24.954] getCompletionData: Get previous token: 0.03061598539352417
Info 347  [17:53:24.954] getCompletionsAtPosition: isCompletionListBlocker: 0.0021939873695373535
Info 348  [17:53:24.954] Returning an empty list because completion was requested in an invalid position.
Info 349  [17:53:25.004] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 350  [17:53:25.006] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 18 structureChanged: false structureIsReused:: Completely Elapsed: 2.0859919786453247ms
Info 351  [17:53:25.006] Different program with same set of files
Info 352  [17:53:25.007] getCompletionData: Get current token: 0.004889011383056641
Info 353  [17:53:25.007] getCompletionData: Is inside comment: 0.020196974277496338
Info 354  [17:53:25.007] getCompletionData: Get previous token: 0.03094702959060669
Info 355  [17:53:25.007] getCompletionsAtPosition: isCompletionListBlocker: 0.0028749704360961914
Info 356  [17:53:25.007] Returning an empty list because completion was requested in an invalid position.
Info 357  [17:53:25.010] getCompletionData: Get current token: 0.005450010299682617
Info 358  [17:53:25.010] getCompletionData: Is inside comment: 0.018654048442840576
Info 359  [17:53:25.010] getCompletionData: Get previous token: 0.031206965446472168
Info 360  [17:53:25.010] getCompletionsAtPosition: isCompletionListBlocker: 0.0029050111770629883
Info 361  [17:53:25.010] Returning an empty list because completion was requested in an invalid position.
Info 362  [17:53:25.017] getCompletionData: Get current token: 0.00692296028137207
Info 363  [17:53:25.017] getCompletionData: Is inside comment: 0.018513977527618408
Info 364  [17:53:25.017] getCompletionData: Get previous token: 0.03289997577667236
Info 365  [17:53:25.017] getCompletionsAtPosition: isCompletionListBlocker: 0.00291597843170166
Info 366  [17:53:25.017] Returning an empty list because completion was requested in an invalid position.
Info 367  [17:53:25.025] getCompletionData: Get current token: 0.005460023880004883
Info 368  [17:53:25.025] getCompletionData: Is inside comment: 0.01871401071548462
Info 369  [17:53:25.025] getCompletionData: Get previous token: 0.032839953899383545
Info 370  [17:53:25.025] getCompletionsAtPosition: isCompletionListBlocker: 0.0029050111770629883
Info 371  [17:53:25.025] Returning an empty list because completion was requested in an invalid position.
Info 372  [17:53:25.076] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 373  [17:53:25.078] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 19 structureChanged: false structureIsReused:: Completely Elapsed: 2.1367939710617065ms
Info 374  [17:53:25.078] Different program with same set of files
Info 375  [17:53:25.078] getCompletionData: Get current token: 0.00815504789352417
Info 376  [17:53:25.078] getCompletionData: Is inside comment: 0.018272995948791504
Info 377  [17:53:25.078] getCompletionData: Get previous token: 0.03336101770401001
Info 378  [17:53:25.078] getCompletionsAtPosition: isCompletionListBlocker: 0.002845942974090576
Info 379  [17:53:25.078] Returning an empty list because completion was requested in an invalid position.
Info 380  [17:53:25.081] getCompletionData: Get current token: 0.0055100321769714355
Info 381  [17:53:25.081] getCompletionData: Is inside comment: 0.01862400770187378
Info 382  [17:53:25.081] getCompletionData: Get previous token: 0.04163700342178345
Info 383  [17:53:25.081] getCompletionsAtPosition: isCompletionListBlocker: 0.0029649734497070312
Info 384  [17:53:25.081] Returning an empty list because completion was requested in an invalid position.
Info 385  [17:53:25.103] getCompletionData: Get current token: 0.00584101676940918
Info 386  [17:53:25.103] getCompletionData: Is inside comment: 0.019044995307922363
Info 387  [17:53:25.104] getCompletionData: Get previous token: 0.03154802322387695
Info 388  [17:53:25.104] getCompletionsAtPosition: isCompletionListBlocker: 0.005980968475341797
Info 389  [17:53:25.104] Returning an empty list because completion was requested in an invalid position.
Info 390  [17:53:25.105] getCompletionData: Get current token: 0.0053299665451049805
Info 391  [17:53:25.105] getCompletionData: Is inside comment: 0.026929020881652832
Info 392  [17:53:25.105] getCompletionData: Get previous token: 0.031196951866149902
Info 393  [17:53:25.105] getCompletionsAtPosition: isCompletionListBlocker: 0.00284498929977417
Info 394  [17:53:25.105] Returning an empty list because completion was requested in an invalid position.
Info 395  [17:53:27.343] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 396  [17:53:27.345] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 20 structureChanged: false structureIsReused:: Completely Elapsed: 2.2109909653663635ms
Info 397  [17:53:27.345] Different program with same set of files
Info 398  [17:53:27.345] getCompletionData: Get current token: 0.004878044128417969
Info 399  [17:53:27.345] getCompletionData: Is inside comment: 0.022491037845611572
Info 400  [17:53:27.345] getCompletionData: Get previous token: 0.03127700090408325
Info 401  [17:53:27.345] getCompletionsAtPosition: isCompletionListBlocker: 0.003175973892211914
Info 402  [17:53:27.345] Returning an empty list because completion was requested in an invalid position.
Info 403  [17:53:27.348] getCompletionData: Get current token: 0.0052490234375
Info 404  [17:53:27.348] getCompletionData: Is inside comment: 0.018413960933685303
Info 405  [17:53:27.348] getCompletionData: Get previous token: 0.03073596954345703
Info 406  [17:53:27.348] getCompletionsAtPosition: isCompletionListBlocker: 0.002974987030029297
Info 407  [17:53:27.348] Returning an empty list because completion was requested in an invalid position.
Info 408  [17:53:27.370] getCompletionData: Get current token: 0.0054399967193603516
Info 409  [17:53:27.370] getCompletionData: Is inside comment: 0.0186539888381958
Info 410  [17:53:27.370] getCompletionData: Get previous token: 0.03140801191329956
Info 411  [17:53:27.370] getCompletionsAtPosition: isCompletionListBlocker: 0.0029050111770629883
Info 412  [17:53:27.370] Returning an empty list because completion was requested in an invalid position.
Info 413  [17:53:27.377] getCompletionData: Get current token: 0.005219995975494385
Info 414  [17:53:27.377] getCompletionData: Is inside comment: 0.018533945083618164
Info 415  [17:53:27.377] getCompletionData: Get previous token: 0.0312269926071167
Info 416  [17:53:27.377] getCompletionsAtPosition: isCompletionListBlocker: 0.0028550028800964355
Info 417  [17:53:27.377] Returning an empty list because completion was requested in an invalid position.
Info 418  [17:53:27.532] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 419  [17:53:27.534] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 21 structureChanged: false structureIsReused:: Completely Elapsed: 1.9913690090179443ms
Info 420  [17:53:27.534] Different program with same set of files
Info 421  [17:53:27.534] getCompletionData: Get current token: 0.004588007926940918
Info 422  [17:53:27.534] getCompletionData: Is inside comment: 0.018043041229248047
Info 423  [17:53:27.534] getCompletionData: Get previous token: 0.03103703260421753
Info 424  [17:53:27.534] getCompletionsAtPosition: isCompletionListBlocker: 0.0035359859466552734
Info 425  [17:53:27.534] Returning an empty list because completion was requested in an invalid position.
Info 426  [17:53:27.537] getCompletionData: Get current token: 0.005370020866394043
Info 427  [17:53:27.537] getCompletionData: Is inside comment: 0.018693983554840088
Info 428  [17:53:27.537] getCompletionData: Get previous token: 0.03358101844787598
Info 429  [17:53:27.537] getCompletionsAtPosition: isCompletionListBlocker: 0.002974987030029297
Info 430  [17:53:27.537] Returning an empty list because completion was requested in an invalid position.
Info 431  [17:53:27.560] getCompletionData: Get current token: 0.005971014499664307
Info 432  [17:53:27.560] getCompletionData: Is inside comment: 0.01923501491546631
Info 433  [17:53:27.560] getCompletionData: Get previous token: 0.03161805868148804
Info 434  [17:53:27.560] getCompletionsAtPosition: isCompletionListBlocker: 0.0034170150756835938
Info 435  [17:53:27.560] Returning an empty list because completion was requested in an invalid position.
Info 436  [17:53:27.570] getCompletionData: Get current token: 0.005831003189086914
Info 437  [17:53:27.570] getCompletionData: Is inside comment: 0.019044041633605957
Info 438  [17:53:27.570] getCompletionData: Get previous token: 0.031857967376708984
Info 439  [17:53:27.570] getCompletionsAtPosition: isCompletionListBlocker: 0.003506004810333252
Info 440  [17:53:27.570] Returning an empty list because completion was requested in an invalid position.
Info 441  [17:53:27.725] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 442  [17:53:27.727] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 22 structureChanged: false structureIsReused:: Completely Elapsed: 2.220548987388611ms
Info 443  [17:53:27.727] Different program with same set of files
Info 444  [17:53:27.728] getCompletionData: Get current token: 0.00525897741317749
Info 445  [17:53:27.728] getCompletionData: Is inside comment: 0.019385039806365967
Info 446  [17:53:27.728] getCompletionData: Get previous token: 0.036126017570495605
Info 447  [17:53:27.728] getCompletionsAtPosition: isCompletionListBlocker: 0.003225982189178467
Info 448  [17:53:27.728] Returning an empty list because completion was requested in an invalid position.
Info 449  [17:53:27.730] getCompletionData: Get current token: 0.004788994789123535
Info 450  [17:53:27.730] getCompletionData: Is inside comment: 0.017603039741516113
Info 451  [17:53:27.730] getCompletionData: Get previous token: 0.030835986137390137
Info 452  [17:53:27.730] getCompletionsAtPosition: isCompletionListBlocker: 0.002514958381652832
Info 453  [17:53:27.730] Returning an empty list because completion was requested in an invalid position.
Info 454  [17:53:27.745] getCompletionData: Get current token: 0.005550026893615723
Info 455  [17:53:27.745] getCompletionData: Is inside comment: 0.016570985317230225
Info 456  [17:53:27.745] getCompletionData: Get previous token: 0.029304027557373047
Info 457  [17:53:27.745] getCompletionsAtPosition: isCompletionListBlocker: 0.0028350353240966797
Info 458  [17:53:27.745] Returning an empty list because completion was requested in an invalid position.
Info 459  [17:53:27.746] getCompletionData: Get current token: 0.004579007625579834
Info 460  [17:53:27.746] getCompletionData: Is inside comment: 0.015618979930877686
Info 461  [17:53:27.746] getCompletionData: Get previous token: 0.026588022708892822
Info 462  [17:53:27.746] getCompletionsAtPosition: isCompletionListBlocker: 0.0023940205574035645
Info 463  [17:53:27.746] Returning an empty list because completion was requested in an invalid position.
Info 464  [17:53:27.796] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 465  [17:53:27.798] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 23 structureChanged: false structureIsReused:: Completely Elapsed: 1.8279200196266174ms
Info 466  [17:53:27.798] Different program with same set of files
Info 467  [17:53:27.798] getCompletionData: Get current token: 0.004658997058868408
Info 468  [17:53:27.798] getCompletionData: Is inside comment: 0.015958964824676514
Info 469  [17:53:27.798] getCompletionData: Get previous token: 0.02678900957107544
Info 470  [17:53:27.798] getCompletionsAtPosition: isCompletionListBlocker: 0.0028550028800964355
Info 471  [17:53:27.798] Returning an empty list because completion was requested in an invalid position.
Info 472  [17:53:27.801] getCompletionData: Get current token: 0.005900979042053223
Info 473  [17:53:27.801] getCompletionData: Is inside comment: 0.017050981521606445
Info 474  [17:53:27.801] getCompletionData: Get previous token: 0.028080999851226807
Info 475  [17:53:27.801] getCompletionsAtPosition: isCompletionListBlocker: 0.003225982189178467
Info 476  [17:53:27.801] Returning an empty list because completion was requested in an invalid position.
Info 477  [17:53:27.801] getCompletionData: Get current token: 0.005058944225311279
Info 478  [17:53:27.802] getCompletionData: Is inside comment: 0.015459001064300537
Info 479  [17:53:27.802] getCompletionData: Get previous token: 0.026989996433258057
Info 480  [17:53:27.802] getCompletionsAtPosition: isCompletionListBlocker: 0.002443969249725342
Info 481  [17:53:27.802] Returning an empty list because completion was requested in an invalid position.
Info 482  [17:53:27.802] getCompletionData: Get current token: 0.004728972911834717
